Source Language Sentence: ein hauptgrund f r das anwachsen der staatsverschuldung ist amerikas rasch alternde bev
Source Language Sentence: der erste weg ist besser das ergebnis sind nicht nur mehr arbeitspl tze
Target Language Sentence: the first path is better not only do you get more jobs but
Transformer model output: the first problem to not only the the the be the than but

Source Language Sentence: ja der iwf sollte einen freiwilligen verhaltenskodex f r die staatsfonds entwickeln der
Target Language Sentence: yes the imf ought to develop a voluntary code of conduct for swf
Transformer model output: the the imf should to be the new term of the to the

Source Language Sentence: leider ist dies bisher in den usa nicht passiert und schon gar nicht
Target Language Sentence: unfortunately this has been far from the case in america and in europe
Transformer model output: the the is been the the the us of the is the the

Source Language Sentence: lyndon johnsons krieg gegen die armut mitte der er jahre zeugte von einer
Target Language Sentence: lyndon johnson s war on poverty in the mid s reflected an era
Transformer model output: in in the country in the in the us s war in country

Source Language Sentence: das ist ein starkes argument wenn es sich um umfangreiche und abrupte k
Target Language Sentence: that case is strongest if the spending reductions are large and abrupt in
Transformer model output: this is is a a it way is to a and it to

Source Language Sentence: die araber scheinen zunehmend bereit die politik der regierung obama gegen ber der
Target Language Sentence: arabs seem increasingly willing to accept and even applaud the obama administration s
Transformer model output: the to to the to the the the the the world of to

Source Language Sentence: der sprichw rtliche dead cat bounce also wenn nach dem ende des freien
Target Language Sentence: the proverbial dead cat bounce when freefall stops and inventories run out causing
Transformer model output: if if of of if if if if if if if if of

Source Language Sentence: dies sind die punkte wo die unterschiede zwischen obama und romney wichtig sind
Target Language Sentence: it is here where the differences between obama and romney are important EOS
Transformer model output: the is the the the us of the and the that the to

Source Language Sentence: es war nicht immer so EOS pad pad pad pad pad pad pad
Target Language Sentence: it has not always been this way EOS pad pad pad pad pad
Transformer model output: it was not not not EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: nbsp nbsp nbsp nbsp nbsp nbsp nbsp eine massive erh hung der verteidigungsausgaben
Target Language Sentence: nbsp nbsp nbsp nbsp nbsp nbsp nbsp a massive increase in defense expenditures
Transformer model output: the the the the the the the the global and of the and

Source Language Sentence: die wichtigsten unterschiede zwischen den beiden kandidaten k nnen folgenderma en zusammengefasst werden
Target Language Sentence: the most important differences between the two candidates can be summarized as follows
Transformer model output: the most countries countries can the most countries can be likely and the

Source Language Sentence: und was dabei herauskommt hat ganz offensichtlich folgen die weit ber die usa
Target Language Sentence: and obviously the outcome has implications that go well beyond the us EOS
Transformer model output: yet the the us of been the the the the the us and

Source Language Sentence: nachdem dieser wachstumsmotor nun zum stillstand kam ist es schwierig zu erkennen wie
Target Language Sentence: with this engine of growth turned off it is hard to see how
Transformer model output: it it is be the is to the is a to be EOS

Source Language Sentence: um diese differenz auszugleichen m ssen sich die amerikaner wirksam dem wettbewerb um
Target Language Sentence: to make up the difference americans need to compete effectively for a portion
Transformer model output: the be the the same of must to be to their their way

Source Language Sentence: das bedeutet dass beide parteien in zunehmendem ma e die interessen der reichen
Target Language Sentence: that means that both parties increasingly defend the interests of the rich though
Transformer model output: the the that the the to the and eu and the eu and

Source Language Sentence: die gef rchtete implosion der wall street scheint verhindert worden zu sein EOS
